game_count,p1,p1_score,p2,p2_score
5306,greedy,15,random,51
5307,greedy,22,random,29
5308,greedy,23,random,57
5309,greedy,23,random,38
5310,greedy,19,random,23
5311,greedy,17,random,28
5312,greedy,18,random,38
5313,greedy,28,random,28
5314,greedy,19,random,38
5315,greedy,23,random,34
5316,greedy,18,random,45
5317,greedy,19,random,36
5318,greedy,14,random,49
5319,greedy,4,random,47
5320,greedy,23,random,34
5321,greedy,18,random,33
5322,greedy,12,random,56
5323,greedy,16,random,52
5324,greedy,13,random,50
5325,greedy,20,random,49
5326,greedy,12,random,43
5327,greedy,20,random,29
5328,greedy,16,random,24
5329,greedy,17,random,39
5330,greedy,19,random,34
5331,greedy,32,random,30
5332,greedy,24,random,29
5333,greedy,20,random,56
5334,greedy,15,random,60
5335,greedy,23,random,62
5336,greedy,17,random,34
5337,greedy,16,random,42
5338,greedy,17,random,37
5339,greedy,25,random,60
5340,greedy,24,random,52
5341,greedy,23,random,29
5342,greedy,31,random,38
5343,greedy,21,random,39
5344,greedy,26,random,31
5345,greedy,22,random,43
5346,greedy,27,random,38
5347,greedy,27,random,35
5348,greedy,20,random,41
5349,greedy,14,random,26
5350,greedy,22,random,31
5351,greedy,13,random,55
5352,greedy,26,random,42
5353,greedy,21,random,52
5354,greedy,15,random,60
5355,greedy,21,random,55
5356,greedy,25,random,33
5357,greedy,13,random,56
5358,greedy,14,random,19
5359,greedy,22,random,40
5360,greedy,20,random,43
5361,greedy,20,random,29
5362,greedy,21,random,27
5363,greedy,24,random,38
5364,greedy,18,random,54
5365,greedy,17,random,33
5366,greedy,13,random,38
5367,greedy,32,random,34
5368,greedy,19,random,60
5369,greedy,28,random,29
5370,greedy,22,random,29
5371,greedy,23,random,60
5372,greedy,16,random,35
5373,greedy,13,random,33
5374,greedy,22,random,24
5375,greedy,22,random,32
5376,greedy,14,random,61
5377,greedy,18,random,28
5378,greedy,20,random,45
5379,greedy,20,random,28
5380,greedy,23,random,33
5381,greedy,20,random,28
5382,greedy,24,random,37
5383,greedy,12,random,45
5384,greedy,13,random,50
5385,greedy,18,random,23
5386,greedy,26,random,33
5387,greedy,24,random,23
5388,greedy,21,random,32
5389,greedy,18,random,29
5390,greedy,18,random,24
5391,greedy,20,random,33
5392,greedy,24,random,51
5393,greedy,16,random,44
5394,greedy,18,random,29
5395,greedy,25,random,33
5396,greedy,28,random,33
5397,greedy,18,random,52
5398,greedy,23,random,19
5399,greedy,11,random,56
5400,greedy,17,random,38
5401,greedy,24,random,33
5402,greedy,16,random,43
5403,greedy,17,random,46
5404,greedy,18,random,38
5405,greedy,17,random,39
5406,greedy,14,random,30
5407,greedy,16,random,60
5408,greedy,27,random,38
5409,greedy,22,random,19
5410,greedy,14,random,54
5411,greedy,17,random,56
5412,greedy,20,random,30
5413,greedy,17,random,45
5414,greedy,20,random,54
5415,greedy,31,random,26
5416,greedy,20,random,55
5417,greedy,22,random,28
5418,greedy,13,random,61
5419,greedy,25,random,33
5420,greedy,22,random,37
5421,greedy,16,random,58
5422,greedy,19,random,45
5423,greedy,27,random,52
5424,greedy,26,random,53
5425,greedy,26,random,36
5426,greedy,15,random,52
5427,greedy,14,random,43
5428,greedy,15,random,41
5429,greedy,18,random,29
5430,greedy,21,random,54
5431,greedy,27,random,28
5432,greedy,20,random,43
5433,greedy,15,random,62
5434,greedy,25,random,51
5435,greedy,18,random,33
5436,greedy,26,random,37
5437,greedy,9,random,55
5438,greedy,20,random,50
5439,greedy,19,random,19
5440,greedy,14,random,39
5441,greedy,16,random,59
5442,greedy,16,random,57
5443,greedy,8,random,60
5444,greedy,27,random,32
5445,greedy,28,random,37
5446,greedy,21,random,36
5447,greedy,25,random,38
5448,greedy,18,random,28
5449,greedy,14,random,24
5450,greedy,20,random,36
5451,greedy,18,random,22
5452,greedy,17,random,33
5453,greedy,14,random,35
5454,greedy,5,random,55
5455,greedy,18,random,19
5456,greedy,18,random,57
5457,greedy,11,random,60
5458,greedy,18,random,26
5459,greedy,23,random,24
5460,greedy,12,random,29
5461,greedy,15,random,34
5462,greedy,22,random,48
5463,greedy,18,random,47
5464,greedy,21,random,45
5465,greedy,18,random,56
5466,greedy,14,random,48
5467,greedy,23,random,30
5468,greedy,28,random,54
5469,greedy,11,random,50
5470,greedy,21,random,28
5471,greedy,24,random,46
5472,greedy,17,random,46
5473,greedy,19,random,19
5474,greedy,26,random,25
5475,greedy,18,random,34
5476,greedy,17,random,42
5477,greedy,9,random,67
5478,greedy,17,random,20
5479,greedy,27,random,37
5480,greedy,25,random,33
5481,greedy,22,random,42
5482,greedy,19,random,28
5483,greedy,20,random,32
5484,greedy,30,random,20
5485,greedy,17,random,25
5486,greedy,20,random,38
5487,greedy,16,random,48
5488,greedy,22,random,30
5489,greedy,17,random,61
5490,greedy,26,random,49
5491,greedy,19,random,28
5492,greedy,19,random,43
5493,greedy,17,random,28
5494,greedy,27,random,38
5495,greedy,26,random,43
5496,greedy,18,random,31
5497,greedy,21,random,23
5498,greedy,13,random,48
5499,greedy,16,random,24
5500,greedy,17,random,32
5501,greedy,25,random,43
5502,greedy,22,random,24
5503,greedy,18,random,29
5504,greedy,25,random,38
5505,greedy,17,random,35
5506,greedy,22,random,33
5507,greedy,29,random,33
5508,greedy,15,random,41
5509,greedy,23,random,23
5510,greedy,25,random,32
5511,greedy,20,random,40
5512,greedy,19,random,33
5513,greedy,32,random,38
5514,greedy,21,random,52
5515,greedy,16,random,39
5516,greedy,23,random,56
5517,greedy,21,random,28
5518,greedy,22,random,27
5519,greedy,13,random,60
5520,greedy,22,random,56
5521,greedy,30,random,39
5522,greedy,12,random,43
5523,greedy,22,random,24
5524,greedy,23,random,48
5525,greedy,22,random,23
5526,greedy,22,random,39
5527,greedy,23,random,32
5528,greedy,22,random,39
5529,greedy,19,random,24
5530,greedy,23,random,42
5531,greedy,21,random,34
5532,greedy,22,random,28
5533,greedy,31,random,49
5534,greedy,24,random,57
5535,greedy,23,random,38
5536,greedy,15,random,31
5537,greedy,22,random,44
5538,greedy,18,random,36
5539,greedy,14,random,46
5540,greedy,14,random,59
5541,greedy,18,random,46
5542,greedy,23,random,28
5543,greedy,8,random,66
5544,greedy,24,random,49
5545,greedy,14,random,50
5546,greedy,24,random,43
5547,greedy,19,random,27
5548,greedy,20,random,55
5549,greedy,26,random,34
5550,greedy,18,random,24
5551,greedy,33,random,31
5552,greedy,23,random,37
5553,greedy,26,random,39
5554,greedy,21,random,22
5555,greedy,17,random,37
5556,greedy,20,random,43
5557,greedy,29,random,50
5558,greedy,11,random,61
5559,greedy,22,random,24
5560,greedy,30,random,35
5561,greedy,25,random,26
5562,greedy,13,random,55
5563,greedy,20,random,46
5564,greedy,17,random,51
5565,greedy,7,random,46
5566,greedy,26,random,14
5567,greedy,17,random,25
5568,greedy,14,random,55
5569,greedy,13,random,51
5570,greedy,15,random,27
5571,greedy,23,random,30
5572,greedy,14,random,48
5573,greedy,25,random,36
5574,greedy,20,random,47
5575,greedy,15,random,59
5576,greedy,26,random,50
5577,greedy,23,random,28
5578,greedy,29,random,40
5579,greedy,21,random,24
5580,greedy,19,random,33
5581,greedy,13,random,57
5582,greedy,26,random,27
5583,greedy,23,random,36
5584,greedy,21,random,36
5585,greedy,16,random,56
5586,greedy,15,random,45
5587,greedy,22,random,33
5588,greedy,21,random,58
5589,greedy,17,random,34
5590,greedy,23,random,37
5591,greedy,21,random,47
5592,greedy,13,random,53
5593,greedy,17,random,27
5594,greedy,23,random,25
5595,greedy,28,random,57
5596,greedy,16,random,27
5597,greedy,17,random,48
5598,greedy,21,random,32
5599,greedy,22,random,31
5600,greedy,11,random,62
5601,greedy,24,random,50
5602,greedy,21,random,34
5603,greedy,25,random,30
5604,greedy,16,random,27
5605,greedy,21,random,37
5606,greedy,21,random,34
5607,greedy,22,random,45
5608,greedy,14,random,52
5609,greedy,17,random,58
5610,greedy,18,random,24
5611,greedy,16,random,19
5612,greedy,26,random,30
5613,greedy,26,random,44
5614,greedy,12,random,65
5615,greedy,18,random,45
5616,greedy,21,random,29
5617,greedy,12,random,47
5618,greedy,13,random,49
5619,greedy,20,random,26
5620,greedy,18,random,54
5621,greedy,18,random,48
5622,greedy,16,random,62
5623,greedy,19,random,47
5624,greedy,25,random,31
5625,greedy,17,random,31
5626,greedy,17,random,42
5627,greedy,16,random,52
5628,greedy,19,random,35
5629,greedy,23,random,26
5630,greedy,18,random,28
5631,greedy,18,random,56
5632,greedy,8,random,58
5633,greedy,28,random,29
5634,greedy,22,random,55
5635,greedy,19,random,34
5636,greedy,12,random,38
5637,greedy,25,random,34
5638,greedy,25,random,37
5639,greedy,22,random,32
5640,greedy,22,random,47
5641,greedy,22,random,42
5642,greedy,27,random,47
5643,greedy,16,random,45
5644,greedy,14,random,57
5645,greedy,21,random,24
5646,greedy,21,random,64
5647,greedy,18,random,29
5648,greedy,20,random,52
5649,greedy,24,random,35
5650,greedy,13,random,39
5651,greedy,18,random,31
5652,greedy,17,random,38
5653,greedy,16,random,53
5654,greedy,25,random,43
5655,greedy,23,random,20
5656,greedy,25,random,56
5657,greedy,26,random,44
5658,greedy,20,random,53
5659,greedy,24,random,40
5660,greedy,25,random,50
5661,greedy,21,random,37
5662,greedy,17,random,47
5663,greedy,8,random,53
5664,greedy,38,random,41
5665,greedy,22,random,45
5666,greedy,14,random,29
5667,greedy,18,random,28
5668,greedy,17,random,50
5669,greedy,18,random,42
5670,greedy,18,random,36
5671,greedy,20,random,63
5672,greedy,21,random,29
5673,greedy,21,random,23
5674,greedy,13,random,47
5675,greedy,24,random,24
5676,greedy,21,random,33
5677,greedy,26,random,20
5678,greedy,19,random,62
5679,greedy,22,random,23
5680,greedy,25,random,32
5681,greedy,22,random,22
5682,greedy,22,random,37
5683,greedy,29,random,54
5684,greedy,18,random,37
5685,greedy,22,random,42
5686,greedy,25,random,34
5687,greedy,25,random,28
5688,greedy,17,random,57
5689,greedy,21,random,40
5690,greedy,30,random,47
5691,greedy,21,random,30
5692,greedy,17,random,36
5693,greedy,22,random,56
5694,greedy,18,random,46
5695,greedy,16,random,27
5696,greedy,10,random,61
5697,greedy,12,random,54
5698,greedy,26,random,42
5699,greedy,18,random,41
5700,greedy,13,random,33
5701,greedy,29,random,47
5702,greedy,26,random,33
5703,greedy,22,random,34
5704,greedy,22,random,47
5705,greedy,22,random,36
5706,greedy,15,random,43
5707,greedy,18,random,28
5708,greedy,16,random,33
5709,greedy,22,random,25
5710,greedy,17,random,55
5711,greedy,23,random,36
5712,greedy,14,random,48
5713,greedy,21,random,41
5714,greedy,14,random,40
5715,greedy,23,random,61
5716,greedy,13,random,33
5717,greedy,14,random,60
5718,greedy,16,random,41
5719,greedy,22,random,57
5720,greedy,18,random,48
5721,greedy,15,random,38
5722,greedy,17,random,62
5723,greedy,19,random,50
5724,greedy,23,random,31
5725,greedy,10,random,60
5726,greedy,13,random,46
5727,greedy,13,random,50
5728,greedy,23,random,29
5729,greedy,23,random,25
5730,greedy,29,random,36
5731,greedy,20,random,50
5732,greedy,12,random,66
5733,greedy,11,random,52
5734,greedy,26,random,56
5735,greedy,24,random,29
5736,greedy,29,random,56
5737,greedy,21,random,47
5738,greedy,13,random,46
5739,greedy,18,random,22
5740,greedy,22,random,33
5741,greedy,30,random,51
5742,greedy,23,random,30
5743,greedy,10,random,61
5744,greedy,13,random,25
5745,greedy,13,random,54
5746,greedy,23,random,51
5747,greedy,18,random,28
5748,greedy,21,random,50
5749,greedy,17,random,54
5750,greedy,18,random,32
5751,greedy,17,random,40
5752,greedy,8,random,46
5753,greedy,21,random,41
5754,greedy,18,random,36
5755,greedy,21,random,22
5756,greedy,21,random,51
5757,greedy,35,random,38
5758,greedy,18,random,29
5759,greedy,17,random,51
5760,greedy,18,random,31
5761,greedy,20,random,41
5762,greedy,23,random,46
5763,greedy,16,random,19
5764,greedy,19,random,33
5765,greedy,18,random,37
5766,greedy,18,random,60
5767,greedy,27,random,36
5768,greedy,16,random,39
5769,greedy,25,random,32
5770,greedy,8,random,58
5771,greedy,17,random,38
5772,greedy,16,random,42
5773,greedy,20,random,31
5774,greedy,20,random,28
5775,greedy,18,random,34
5776,greedy,8,random,68
5777,greedy,5,random,47
5778,greedy,14,random,52
5779,greedy,17,random,28
5780,greedy,24,random,38
5781,greedy,17,random,23
5782,greedy,20,random,49
5783,greedy,13,random,60
5784,greedy,18,random,19
5785,greedy,28,random,46
5786,greedy,21,random,26
5787,greedy,25,random,29
5788,greedy,18,random,50
5789,greedy,21,random,43
5790,greedy,21,random,41
5791,greedy,22,random,29
5792,greedy,24,random,42
5793,greedy,22,random,33
5794,greedy,30,random,37
5795,greedy,21,random,47
5796,greedy,20,random,54
5797,greedy,18,random,20
5798,greedy,17,random,37
5799,greedy,27,random,19
5800,greedy,13,random,33
5801,greedy,18,random,24
5802,greedy,26,random,43
5803,greedy,22,random,37
5804,greedy,12,random,52
5805,greedy,26,random,28
5806,greedy,18,random,23
5807,greedy,22,random,27
5808,greedy,20,random,37
5809,greedy,18,random,33
5810,greedy,23,random,47
5811,greedy,28,random,42
5812,greedy,17,random,38
5813,greedy,26,random,43
5814,greedy,8,random,58
5815,greedy,12,random,41
5816,greedy,16,random,36
5817,greedy,30,random,41
5818,greedy,20,random,22
5819,greedy,23,random,19
5820,greedy,17,random,55
5821,greedy,29,random,49
5822,greedy,14,random,57
5823,greedy,24,random,28
5824,greedy,21,random,48
5825,greedy,17,random,46
5826,greedy,17,random,33
5827,greedy,21,random,37
5828,greedy,21,random,32
5829,greedy,16,random,56
5830,greedy,8,random,60
5831,greedy,14,random,23
5832,greedy,18,random,40
5833,greedy,13,random,43
5834,greedy,24,random,28
5835,greedy,26,random,27
5836,greedy,23,random,41
5837,greedy,13,random,34
5838,greedy,22,random,54
5839,greedy,18,random,54
5840,greedy,23,random,28
5841,greedy,26,random,35
5842,greedy,21,random,26
5843,greedy,14,random,39
5844,greedy,20,random,55
5845,greedy,13,random,37
5846,greedy,11,random,49
5847,greedy,19,random,42
5848,greedy,18,random,29
5849,greedy,13,random,62
5850,greedy,18,random,23
5851,greedy,13,random,33
5852,greedy,28,random,28
5853,greedy,17,random,56
5854,greedy,13,random,41
5855,greedy,25,random,22
5856,greedy,21,random,42
5857,greedy,16,random,41
5858,greedy,25,random,29
5859,greedy,13,random,56
5860,greedy,24,random,57
5861,greedy,5,random,54
5862,greedy,14,random,45
5863,greedy,14,random,32
5864,greedy,22,random,39
5865,greedy,17,random,61
5866,greedy,20,random,28
5867,greedy,36,random,42
5868,greedy,20,random,20
5869,greedy,16,random,24
5870,greedy,29,random,29
5871,greedy,26,random,24
5872,greedy,15,random,65
5873,greedy,17,random,51
5874,greedy,30,random,38
5875,greedy,18,random,43
5876,greedy,17,random,44
5877,greedy,16,random,48
5878,greedy,18,random,41
5879,greedy,15,random,28
5880,greedy,20,random,49
5881,greedy,16,random,42
5882,greedy,27,random,50
5883,greedy,8,random,67
5884,greedy,25,random,29
5885,greedy,8,random,56
5886,greedy,25,random,23
5887,greedy,16,random,55
5888,greedy,17,random,59
5889,greedy,26,random,24
5890,greedy,19,random,42
5891,greedy,17,random,27
5892,greedy,23,random,36
5893,greedy,18,random,25
5894,greedy,23,random,24
5895,greedy,27,random,42
5896,greedy,25,random,43
5897,greedy,19,random,30
5898,greedy,25,random,45
5899,greedy,20,random,47
5900,greedy,18,random,20
5901,greedy,21,random,56
5902,greedy,18,random,36
5903,greedy,21,random,35
5904,greedy,16,random,31
5905,greedy,30,random,32
5906,greedy,23,random,42
5907,greedy,9,random,62
5908,greedy,14,random,28
5909,greedy,37,random,27
5910,greedy,18,random,38
5911,greedy,20,random,31
5912,greedy,20,random,28
5913,greedy,8,random,59
5914,greedy,12,random,47
5915,greedy,25,random,28
5916,greedy,21,random,38
5917,greedy,18,random,28
5918,greedy,18,random,25
5919,greedy,27,random,19
5920,greedy,16,random,27
5921,greedy,20,random,56
5922,greedy,20,random,54
5923,greedy,17,random,28
5924,greedy,7,random,57
5925,greedy,19,random,32
5926,greedy,22,random,48
5927,greedy,13,random,37
5928,greedy,24,random,29
5929,greedy,17,random,45
5930,greedy,12,random,59
5931,greedy,19,random,24
5932,greedy,13,random,60
5933,greedy,5,random,52
5934,greedy,20,random,46
5935,greedy,14,random,54
5936,greedy,18,random,58
5937,greedy,24,random,42
5938,greedy,22,random,40
5939,greedy,33,random,24
5940,greedy,21,random,32
5941,greedy,20,random,32
5942,greedy,15,random,58
5943,greedy,12,random,64
5944,greedy,13,random,38
5945,greedy,25,random,24
5946,greedy,20,random,33
5947,greedy,17,random,57
5948,greedy,14,random,28
5949,greedy,19,random,37
5950,greedy,28,random,43
5951,greedy,18,random,23
5952,greedy,15,random,25
5953,greedy,13,random,37
5954,greedy,14,random,19
5955,greedy,14,random,67
5956,greedy,21,random,48
5957,greedy,18,random,47
5958,greedy,24,random,28
5959,greedy,18,random,29
5960,greedy,27,random,32
5961,greedy,16,random,29
5962,greedy,12,random,43
5963,greedy,17,random,62
5964,greedy,21,random,29
5965,greedy,20,random,54
5966,greedy,14,random,43
5967,greedy,22,random,36
5968,greedy,22,random,54
5969,greedy,20,random,59
5970,greedy,22,random,25
5971,greedy,17,random,54
5972,greedy,23,random,23
5973,greedy,26,random,42
5974,greedy,23,random,24
5975,greedy,11,random,46
5976,greedy,21,random,52
5977,greedy,16,random,67
5978,greedy,12,random,32
5979,greedy,22,random,33
5980,greedy,14,random,33
5981,greedy,17,random,42
5982,greedy,18,random,42
5983,greedy,17,random,41
5984,greedy,29,random,18
5985,greedy,28,random,47
5986,greedy,9,random,60
5987,greedy,18,random,33
5988,greedy,23,random,56
5989,greedy,24,random,43
5990,greedy,21,random,34
5991,greedy,19,random,46
5992,greedy,17,random,37
5993,greedy,9,random,59
5994,greedy,18,random,39
5995,greedy,16,random,46
5996,greedy,22,random,36
5997,greedy,25,random,44
5998,greedy,21,random,67
5999,greedy,12,random,40
6000,greedy,14,random,45
6001,greedy,28,random,35
6002,greedy,17,random,44
6003,greedy,23,random,49
6004,greedy,8,random,56
6005,greedy,30,random,29
6006,greedy,26,random,51
6007,greedy,21,random,28
6008,greedy,15,random,55
6009,greedy,20,random,40
6010,greedy,25,random,57
6011,greedy,21,random,38
6012,greedy,30,random,52
6013,greedy,18,random,31
6014,greedy,21,random,33
6015,greedy,17,random,52
6016,greedy,25,random,43
6017,greedy,27,random,28
6018,greedy,22,random,20
6019,greedy,21,random,41
6020,greedy,17,random,33
6021,greedy,21,random,33
6022,greedy,18,random,55
6023,greedy,13,random,59
6024,greedy,21,random,23
6025,greedy,14,random,26
6026,greedy,13,random,48
6027,greedy,15,random,69
6028,greedy,26,random,38
6029,greedy,23,random,38
6030,greedy,21,random,29
6031,greedy,17,random,29
6032,greedy,18,random,54
6033,greedy,16,random,56
6034,greedy,22,random,20
6035,greedy,34,random,40
6036,greedy,16,random,49
6037,greedy,29,random,22
6038,greedy,13,random,35
6039,greedy,25,random,24
6040,greedy,18,random,29
6041,greedy,22,random,32
6042,greedy,22,random,36
6043,greedy,23,random,36
6044,greedy,9,random,29
6045,greedy,18,random,27
6046,greedy,26,random,44
6047,greedy,23,random,50
6048,greedy,26,random,32
6049,greedy,19,random,55
6050,greedy,22,random,45
6051,greedy,20,random,55
6052,greedy,22,random,23
6053,greedy,17,random,55
6054,greedy,21,random,36
6055,greedy,21,random,38
6056,greedy,23,random,35
6057,greedy,21,random,41
6058,greedy,25,random,34
6059,greedy,21,random,41
6060,greedy,8,random,51
6061,greedy,11,random,53
6062,greedy,21,random,33
6063,greedy,16,random,51
6064,greedy,28,random,38
6065,greedy,26,random,41
6066,greedy,12,random,64
6067,greedy,13,random,24
6068,greedy,28,random,41
6069,greedy,16,random,38
6070,greedy,17,random,33
6071,greedy,18,random,29
6072,greedy,16,random,45
6073,greedy,19,random,39
6074,greedy,18,random,48
6075,greedy,25,random,47
6076,greedy,21,random,38
6077,greedy,20,random,39
6078,greedy,11,random,27
6079,greedy,26,random,50
6080,greedy,29,random,42
6081,greedy,25,random,43
6082,greedy,20,random,39
6083,greedy,18,random,48
6084,greedy,18,random,37
6085,greedy,21,random,24
6086,greedy,25,random,32
6087,greedy,32,random,27
6088,greedy,18,random,38
6089,greedy,25,random,55
6090,greedy,21,random,30
6091,greedy,21,random,49
6092,greedy,20,random,62
6093,greedy,20,random,49
6094,greedy,20,random,33
6095,greedy,21,random,26
6096,greedy,17,random,35
6097,greedy,16,random,56
6098,greedy,23,random,19
6099,greedy,26,random,24
6100,greedy,14,random,50
6101,greedy,25,random,32
6102,greedy,18,random,29
6103,greedy,20,random,50
6104,greedy,30,random,40
6105,greedy,22,random,28
6106,greedy,22,random,29
6107,greedy,18,random,29
6108,greedy,23,random,42
6109,greedy,14,random,24
6110,greedy,23,random,39
6111,greedy,31,random,34
6112,greedy,39,random,46
6113,greedy,21,random,29
6114,greedy,22,random,35
6115,greedy,19,random,61
6116,greedy,23,random,39
6117,greedy,18,random,18
6118,greedy,18,random,50
6119,greedy,18,random,22
6120,greedy,19,random,24
6121,greedy,14,random,49
6122,greedy,17,random,47
6123,greedy,18,random,42
6124,greedy,22,random,27
6125,greedy,27,random,23
6126,greedy,13,random,47
6127,greedy,25,random,38
6128,greedy,23,random,26
6129,greedy,22,random,29
6130,greedy,15,random,50
6131,greedy,13,random,45
6132,greedy,17,random,29
6133,greedy,13,random,65
6134,greedy,23,random,28
6135,greedy,13,random,64
6136,greedy,29,random,47
6137,greedy,17,random,62
6138,greedy,25,random,32
6139,greedy,17,random,40
6140,greedy,34,random,38
6141,greedy,18,random,52
6142,greedy,26,random,24
6143,greedy,19,random,29
6144,greedy,26,random,20
6145,greedy,14,random,37
6146,greedy,23,random,28
6147,greedy,22,random,29
6148,greedy,24,random,46
6149,greedy,27,random,43
6150,greedy,23,random,43
6151,greedy,15,random,66
6152,greedy,18,random,37
6153,greedy,13,random,70
6154,greedy,23,random,29
6155,greedy,16,random,33
6156,greedy,23,random,29
6157,greedy,16,random,49
6158,greedy,22,random,42
6159,greedy,18,random,23
6160,greedy,22,random,19
6161,greedy,24,random,39
6162,greedy,21,random,43
6163,greedy,27,random,32
6164,greedy,23,random,45
6165,greedy,12,random,60
6166,greedy,16,random,42
6167,greedy,20,random,32
6168,greedy,33,random,20
6169,greedy,30,random,24
6170,greedy,30,random,42
6171,greedy,18,random,32
6172,greedy,25,random,21
6173,greedy,19,random,29
6174,greedy,21,random,48
6175,greedy,29,random,19
6176,greedy,18,random,38
6177,greedy,21,random,38
6178,greedy,21,random,37
6179,greedy,17,random,61
6180,greedy,26,random,42
6181,greedy,9,random,36
6182,greedy,20,random,42
6183,greedy,30,random,28
6184,greedy,22,random,35
6185,greedy,18,random,54
6186,greedy,21,random,28
6187,greedy,16,random,55
6188,greedy,22,random,33
6189,greedy,25,random,33
6190,greedy,21,random,31
6191,greedy,12,random,54
6192,greedy,26,random,36
6193,greedy,22,random,29
6194,greedy,28,random,48
6195,greedy,29,random,30
6196,greedy,27,random,28
6197,greedy,24,random,56
6198,greedy,26,random,38
6199,greedy,16,random,35
6200,greedy,26,random,34
6201,greedy,19,random,22
6202,greedy,8,random,42
6203,greedy,17,random,56
6204,greedy,19,random,27
6205,greedy,8,random,57
6206,greedy,18,random,52
6207,greedy,17,random,30
6208,greedy,17,random,41
6209,greedy,22,random,55
6210,greedy,20,random,33
6211,greedy,24,random,20
6212,greedy,25,random,37
6213,greedy,17,random,36
6214,greedy,17,random,32
6215,greedy,18,random,31
6216,greedy,23,random,43
6217,greedy,15,random,53
6218,greedy,18,random,38
6219,greedy,22,random,34
6220,greedy,23,random,36
6221,greedy,19,random,28
6222,greedy,26,random,23
6223,greedy,34,random,28
6224,greedy,23,random,33
6225,greedy,28,random,54
6226,greedy,18,random,28
6227,greedy,23,random,26
6228,greedy,24,random,46
6229,greedy,24,random,33
6230,greedy,20,random,54
6231,greedy,25,random,34
6232,greedy,15,random,23
6233,greedy,15,random,49
6234,greedy,20,random,24
6235,greedy,25,random,32
6236,greedy,18,random,34
6237,greedy,12,random,63
6238,greedy,18,random,37
6239,greedy,23,random,29
6240,greedy,26,random,23
6241,greedy,24,random,29
6242,greedy,24,random,55
6243,greedy,13,random,50
6244,greedy,19,random,35
6245,greedy,17,random,23
6246,greedy,27,random,26
6247,greedy,20,random,46
6248,greedy,14,random,29
6249,greedy,21,random,28
6250,greedy,21,random,50
6251,greedy,23,random,29
6252,greedy,19,random,36
6253,greedy,25,random,32
6254,greedy,17,random,32
6255,greedy,18,random,47
6256,greedy,28,random,24
6257,greedy,26,random,36
6258,greedy,14,random,33
6259,greedy,26,random,44
6260,greedy,22,random,37
6261,greedy,15,random,23
6262,greedy,21,random,28
6263,greedy,11,random,57
6264,greedy,25,random,42
6265,greedy,16,random,43
6266,greedy,14,random,24
6267,greedy,14,random,54
6268,greedy,14,random,52
6269,greedy,17,random,43
6270,greedy,21,random,31
6271,greedy,18,random,25
6272,greedy,22,random,26
6273,greedy,18,random,40
6274,greedy,26,random,38
6275,greedy,22,random,37
6276,greedy,29,random,43
6277,greedy,18,random,29
6278,greedy,13,random,57
6279,greedy,14,random,37
6280,greedy,15,random,17
6281,greedy,21,random,42
6282,greedy,18,random,59
6283,greedy,14,random,43
6284,greedy,20,random,37
6285,greedy,21,random,28
6286,greedy,22,random,29
6287,greedy,29,random,49
6288,greedy,24,random,61
6289,greedy,15,random,51
6290,greedy,25,random,38
6291,greedy,25,random,30
6292,greedy,20,random,61
6293,greedy,20,random,59
6294,greedy,20,random,29
6295,greedy,21,random,41
6296,greedy,27,random,33
6297,greedy,12,random,51
6298,greedy,24,random,48
6299,greedy,19,random,28
6300,greedy,18,random,46
6301,greedy,21,random,38
6302,greedy,15,random,28
6303,greedy,16,random,51
6304,greedy,19,random,31
6305,greedy,13,random,59
6306,greedy,14,random,31
6307,greedy,19,random,54
6308,greedy,16,random,52
6309,greedy,27,random,27
6310,greedy,19,random,25
6311,greedy,17,random,30
6312,greedy,12,random,56
6313,greedy,13,random,55
6314,greedy,13,random,33
6315,greedy,13,random,43
6316,greedy,17,random,47
6317,greedy,9,random,51
6318,greedy,21,random,47
6319,greedy,25,random,42
6320,greedy,18,random,46
6321,greedy,25,random,43
6322,greedy,18,random,23
6323,greedy,26,random,34
6324,greedy,19,random,23
6325,greedy,18,random,51
6326,greedy,18,random,29
6327,greedy,18,random,33
6328,greedy,15,random,42
6329,greedy,22,random,60
6330,greedy,16,random,34
6331,greedy,19,random,58
6332,greedy,19,random,24
6333,greedy,17,random,38
6334,greedy,27,random,41
6335,greedy,15,random,47
6336,greedy,19,random,29
6337,greedy,17,random,49
6338,greedy,27,random,23
6339,greedy,19,random,45
6340,greedy,26,random,24
6341,greedy,22,random,41
6342,greedy,21,random,43
6343,greedy,22,random,32
6344,greedy,22,random,56
6345,greedy,18,random,22
6346,greedy,21,random,37
6347,greedy,24,random,34
6348,greedy,13,random,64
6349,greedy,17,random,45
6350,greedy,17,random,30
6351,greedy,15,random,28
6352,greedy,13,random,44
6353,greedy,22,random,24
6354,greedy,16,random,59
6355,greedy,16,random,34
6356,greedy,21,random,51
6357,greedy,28,random,49
6358,greedy,21,random,34
6359,greedy,13,random,33
6360,greedy,14,random,29
6361,greedy,17,random,34
6362,greedy,24,random,38
6363,greedy,9,random,51
6364,greedy,21,random,30
6365,greedy,20,random,45
6366,greedy,13,random,64
6367,greedy,25,random,37
6368,greedy,14,random,29
6369,greedy,23,random,29
6370,greedy,16,random,19
6371,greedy,13,random,45
6372,greedy,26,random,19
6373,greedy,16,random,58
6374,greedy,30,random,28
6375,greedy,15,random,42
6376,greedy,13,random,42
6377,greedy,17,random,61
6378,greedy,22,random,38
6379,greedy,13,random,36
6380,greedy,18,random,32
